family_name_input,aphia_id,phyllum,class,order,accepted_family,common_name,mobility,nutritional_strategy,confidence,evidence_source_domain,evidence_url1,evidence_url2,notes,assigned_by,date_assigned
Coelosphaeridae,164945,Porifera,Demospongiae,Poecilosclerida,Coelosphaeridae,coelosphaerid sponges,Sessile,FDM,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=164945,https://www.britannica.com/animal/sponge-animal/Functional-features,Demosponges are water-column suspension feeders.,GPT-5 Pro,9/24/25
Isodictyidae,131648,Porifera,Demospongiae,Poecilosclerida,Isodictyidae,isodictyid sponges,Sessile,FDM,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=131648,,"Demosponges attached to substrates, filtering particulate food.",GPT-5 Pro,9/25/25
Microcionidae,131641,Porifera,Demospongiae,Poecilosclerida,Microcionidae,microcionid sponges,Sessile,FDM,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=131641,,Demosponges filtering water via choanocytes.,GPT-5 Pro,9/25/25
Placospongiidae,131672,Porifera,Demospongiae,Poecilosclerida,Placospongiidae,placospongiid sponges,Sessile,FDM,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=131672,,Demosponges filtering suspended particles.,GPT-5 Pro,9/25/25
Podospongiidae,168712,Porifera,Demospongiae,Poecilosclerida,Podospongiidae,podospongiid sponges,Sessile,FDM,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=168712,,Demosponges filter bacteria/particles from seawater.,GPT-5 Pro,9/25/25
Poecilosclerida,131599,Porifera,Demospongiae,Poecilosclerida,Poecilosclerida,demosponges (poecilosclerids),Sessile,FDM,0.8,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=131599,https://marinebio.org/creatures/sponges/,Benthic sponges pumping water; microbivorous particle filtration.,GPT-5 Pro,9/26/25
Tedaniidae,131659,Porifera,Demospongiae,Poecilosclerida,Tedaniidae,tedaniid sponges,Sessile,FDM,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=131659,,Poecilosclerid demosponges; filter feeders.,GPT-5 Pro,9/25/25
Polymastiidae,131673,Porifera,Demospongiae,Polymastiida,Polymastiidae,polymastiid sponges,Sessile,FDM,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=131673,,Demosponges attached to hard/soft substrata; filter feeders.,GPT-5 Pro,9/25/25
Scopalinidae,598620,Porifera,Demospongiae,Scopalinida,Scopalinidae,scopalinid sponges,Sessile,FDM,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=598620,,Order Scopalinida demosponges; attached filter feeders.,GPT-5 Pro,9/25/25
Halichondriidae,131633,Porifera,Demospongiae,Suberitida,Halichondriidae,halichondrid sponges,Sessile,FDM,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=131633,,Demosponges are attached filter feeders; family per WoRMS.,GPT-5 Pro,9/25/25
Suberitidae,131676,Porifera,Demospongiae,Suberitida,Suberitidae,suberitid sponges,Sessile,FDM,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=131676,,Demosponges; attached filter feeders.,GPT-5 Pro,9/25/25
Tethyidae,131677,Porifera,Demospongiae,Tethyida,Tethyidae,tethyid sponges,Sessile,FDM,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=131677,,Demosponges (Tethyida; attached filter feeders.,GPT-5 Pro,9/25/25
Ancorinidae,131662,Porifera,Demospongiae,Tetractinellida,Ancorinidae,ancorinid sponges,Sessile,FDM,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=131662,,Autofilled AphiaID from WoRMS taxdetails; Porifera filter-feeding.,GPT-5 Pro,9/25/25
Geodiidae,131664,Porifera,Demospongiae,Tetractinellida,Geodiidae,geodiid sponges,Sessile,FDM,0.95,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=131664,,Massive demosponges filtering particulate matter.,GPT-5 Pro,9/24/25
Hemiasterellidae,131670,Porifera,Demospongiae,Tetractinellida,Hemiasterellidae,hemiasterellid sponges,Sessile,FDM,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=131670,,Demosponges attached to hard bottoms; filter feeders.,GPT-5 Pro,9/25/25
Rhabderemiidae,131643,Porifera,Demospongiae,Tetractinellida,Rhabderemiidae,rhabderemiid sponges,Sessile,FDM,0.8,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=131643,,Demosponges; family page confirmed; filter feeders.,GPT-5 Pro,9/25/25
Scleritodermidae,171172,Porifera,Demospongiae,Tetractinellida,Scleritodermidae,scleritodermid sponges,Sessile,FDM,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=171172,https://www.vliz.be/vmdcdata/narms/narms.php?p=taxdetails&id=171172,Tetractinellid demosponges; attached filter feeders.,GPT-5 Pro,9/25/25
Spirastrellidae,131674,Porifera,Demospongiae,Tetractinellida,Spirastrellidae,spirastrellid sponges,Sessile,FDM,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=131674,,Accepted family in Clionaida; attached filter feeders.,GPT-5 Pro,9/25/25
Aplysinidae,164175,Porifera,Demospongiae,Verongiida,Aplysinidae,aplysinid sponges,Sessile,FDM,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=164175,,Demosponges are sessile filter feeders; family in Verongiida.,GPT-5 Pro,9/24/25
Ianthellidae,169676,Porifera,Demospongiae,Verongiida,Ianthellidae,ianthellid fan sponges,Sessile,FDM,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=169676,,Verongiid demosponges; attached filter feeders.,GPT-5 Pro,9/25/25
Oscarellidae,150263,Porifera,Homoscleromorpha,Homosclerophorida,Oscarellidae,oscarellid sponges,Sessile,FDM,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=150263,,Homoscleromorph sponges; canonical family page used.,GPT-5 Pro,9/25/25
Plankinidae,131661,Porifera,Homoscleromorpha,Homosclerophorida,Plakinidae,Sponges,Sessile,FDM,0.7,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=131661,,Name not recognized at family rank (likely misspelling of Plakinidae; left Unknown to avoid misassignment.,GPT-5 Pro,9/25/25
Plakinidae,131661,Porifera,Homoscleromorpha,Homosclerophorida,Plakinidae,plakinid sponges,Sessile,FDM,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=131661,,Homoscleromorph sponges; attached filter feeders.,GPT-5 Pro,9/25/25
Bangiaceae,143664,Rhodophyta,Bangiophyceae,Bangiales,Bangiaceae,nori and relatives,Sessile,Photoautotroph,0.95,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=143664,,"Red algal family (e.g., Porphyra/Pyropia) are photoautotrophs.",GPT-5 Pro,9/24/25
Atractophoraceae,1309280,Rhodophyta,Florideophyceae,Atractophorales,Atractophoraceae,atractophoracean red algae,Sessile,Photoautotroph,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1309280,,Red macroalgae; photosynthetic.,GPT-5 Pro,9/25/25
Bonnemaisoniaceae,143665,Rhodophyta,Florideophyceae,Bonnemaisoniales,Bonnemaisoniaceae,bonnemaisoniacean red algae,Sessile,Photoautotroph,0.95,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=143665,,"Photosynthetic red seaweeds (e.g., Asparagopsis.",GPT-5 Pro,9/25/25
Callithamniaceae,493878,Rhodophyta,Florideophyceae,Ceramiales,Callithamniaceae,callithamniacean red algae,Sessile,Photoautotroph,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=493878,https://www.algaebase.org/search/taxonomy/,Marine red macroalgae—benthic photoautotrophs.,GPT-5 Pro,9/24/25
Ceramiaceae,6865,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,ceramiacean red algae,Sessile,Photoautotroph,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=6865,https://www.algaebase.org/search/taxonomy/,Benthic red macroalgae—photosynthetic primary producers.,GPT-5 Pro,9/24/25
Ceramiales,493877,Rhodophyta,Florideophyceae,Ceramiales,Ceramiales,red algae (order),Sessile,Photoautotroph,0.7,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=493877,,"Input is an order, not a family; traits vary widely across families.",GPT-5 Pro,9/24/25
Ceramiales_incertae_sedis,860,Rhodophyta,Florideophyceae,Ceramiales,Ceramiales,uncertain family placement in Ceramiales,Sessile,Photoautotroph,0.7,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=860,,Uncertain placement within an order; not a family—left unassigned.,GPT-5 Pro,9/25/25
Delesseriaceae,143673,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,delesseriacean red algae,Sessile,Photoautotroph,0.95,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=143673,https://www.algaebase.org/search/taxonomy/?name=Delesseriaceae,"Marine red algae (e.g., Delesseria) performing photosynthesis.",GPT-5 Pro,9/24/25
Rhodomelaceae,143674,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,rhodomelacean red algae,Sessile,Photoautotroph,0.95,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=143674,,Benthic red seaweeds; photosynthetic; WoRMS family record.,GPT-5 Pro,9/25/25
Corallinaceae,143691,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,coralline red algae,Sessile,Photoautotroph,0.95,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=143691,https://www.algaebase.org/search/taxonomy/?name=Corallinaceae,Encrusting/calcified red algae performing photosynthesis.,GPT-5 Pro,9/24/25
Corallinales,15308,Rhodophyta,Florideophyceae,Corallinales,Corallinales,coralline algae (order),Sessile,Photoautotroph,0.7,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=15308,,Order-level input; no family-level curation applied.,GPT-5 Pro,9/24/25
Lithothamniaceae,368755,Rhodophyta,Florideophyceae,Corallinales,Hapalidiaceae,coralline algae (Lithothamniaceae sensu lato),Sessile,Photoautotroph,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=368755,https://www.marinespecies.org/aphia.php?p=taxdetails&id=106703,WoRMS treats Lithothamniaceae concepts within Hapalidiaceae; mapped to accepted family for traits.,GPT-5 Pro,9/25/25
Porolithaceae,368755,Rhodophyta,Florideophyceae,Corallinales,Hapalidiaceae,coralline red algae (Porolithon spp.),Sessile,Photoautotroph,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=368755,https://www.marinespecies.org/aphia.php?p=taxdetails&id=368755,Input refers to Porolithon (placed within Hapalidiaceae; set accepted_family to Hapalidiaceae; AphiaID left Unknown to avoid mismatch pending verification.,GPT-5 Pro,9/25/25
Hapalidiaceae,368755,Rhodophyta,Florideophyceae,Corallinales,Hapalidiaceae,coralline red algae (Hapalidiaceae),Sessile,Photoautotroph,0.95,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=368755,,Crustose coralline algae; photosynthetic calcifiers.,GPT-5 Pro,9/25/25
Hydrolithaceae,1309285,Rhodophyta,Florideophyceae,Corallinales,Hydrolithaceae,uncertain coralline family,Sessile,Photoautotroph,0.8,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1309285,,Family/status debated (Hydrolithon usually in Hapalidiaceae; left Unknown.,GPT-5 Pro,9/25/25
Lithophyllaceae,1304944,Rhodophyta,Florideophyceae,Corallinales,Lithophyllaceae,crustose coralline red algae (Lithophyllaceae),Sessile,Photoautotroph,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1304944,,"Crustose corallines are calcified, photosynthetic reef builders.",GPT-5 Pro,9/25/25
Mastoporaceae,1306666,Rhodophyta,Florideophyceae,Corallinales,Mastophoraceae,red algae,Sessile,Photoautotroph,0.7,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1306666, ,coralline red algae,GPT-5 Pro,9/25/25
Mesophyllaceae,1590758,Rhodophyta,Florideophyceae,Corallinales,Mesophyllumaceae,coralline red algae,Sessile,Photoautotroph,0.8,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1590758,,Accepted family is Mesophyllumaceae in WoRMS; adjusted accepted_family and AphiaID.,GPT-5 Pro,9/25/25
Mesophyllumaceae,1590758,Rhodophyta,Florideophyceae,Corallinales,Mesophyllumaceae,crustose coralline red algae,Sessile,Photoautotroph,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1590758,https://www.algaebase.org/search/taxonomy/?name=Mesophyllumaceae,Calcified red algae performing photosynthesis.,GPT-5 Pro,9/25/25
Spongitaceae,1305090,Rhodophyta,Florideophyceae,Corallinales,Spongitaceae,Red algae,Sessile,Photoautotroph,0.8,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1305090,,Name not accepted at family rank in WoRMS; traits left Unknown pending verification.,GPT-5 Pro,9/25/25
Gelidiellaceae,196224,Rhodophyta,Florideophyceae,Gelidiales,Gelidiellaceae,gelidiellacean red algae,Sessile,Photoautotroph,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=196224,,Small-bodied red algae; photosynthetic.,GPT-5 Pro,9/25/25
Pterocladiaceae,368765,Rhodophyta,Florideophyceae,Gelidiales,Pterocladiaceae,pterocladiacean red algae,Sessile,Photoautotroph,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=368765,,Benthic red algae; photosynthetic.,GPT-5 Pro,9/25/25
Acrotylaceae,196269,Rhodophyta,Florideophyceae,Gigartinales,Acrotylaceae,red algae (Acrotylaceae),Sessile,Photoautotroph,0.8,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=196269,https://www.algaebase.org/browse/taxonomy/?id=4709,"Red macroalgae are sessile photoautotrophs; order placement varies among sources, so left unknown.",GPT-5 Pro,9/24/25
Cystocloniaceae,143731,Rhodophyta,Florideophyceae,Gigartinales,Cystocloniaceae,cystocloniacean red algae,Sessile,Photoautotroph,0.95,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=143731,https://www.algaebase.org/search/taxonomy/?name=Cystocloniaceae,"Marine red algae performing photosynthesis (e.g., Hypnea spp.).",GPT-5 Pro,9/24/25
Dumontiaceae,143695,Rhodophyta,Florideophyceae,Gigartinales,Dumontiaceae,dumontioid red algae,Sessile,Photoautotroph,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=143695,,Attached red algae; primary producers.,GPT-5 Pro,9/24/25
Endocladiaceae,136695,Rhodophyta,Florideophyceae,Gigartinales,Endocladiaceae,endocladia red algae,Sessile,Photoautotroph,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=136695,,"Benthic red macroalgae (e.g., Endocladia are photosynthetic primary producers.",GPT-5 Pro,9/25/25
Faucheaceae,143774,Rhodophyta,Florideophyceae,Gigartinales,Faucheaceae,faucheacean red algae,Sessile,Photoautotroph,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=143774,,Benthic red macroalgae performing photosynthesis.,GPT-5 Pro,9/25/25
Furcellariaceae,143732,Rhodophyta,Florideophyceae,Gigartinales,Furcellariaceae,furcellarian red algae,Sessile,Photoautotroph,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=143732,,Family containing Furcellaria; benthic photosynthetic seaweeds.,GPT-5 Pro,9/25/25
Gigartinales,871,Rhodophyta,Florideophyceae,Gigartinales,Gigartinales,red algae (Gigartinales),Sessile,Photoautotroph,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=871,https://www.algaebase.org/search/taxonomy/?name=Gigartinales,Benthic red seaweeds; photosynthetic primary producers.,GPT-5 Pro,9/26/25
Kallymeniaceae,143698,Rhodophyta,Florideophyceae,Gigartinales,Kallymeniaceae,red algae (Kallymeniaceae),Sessile,Photoautotroph,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=143698,,Family placed in Gigartinales on WoRMS; corrected to family-level WoRMS URL (was species-level NARMS link.,GPT-5 Pro,9/25/25
Mychodeaceae,368773,Rhodophyta,Florideophyceae,Gigartinales,Mychodeaceae,red algae (Mychodeaceae),Sessile,Photoautotroph,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=368773,https://www.algaebase.org/search/taxonomy/?name=Mychodeaceae,Benthic red algae; photosynthetic growth on substrates.,GPT-5 Pro,9/26/25
Phacelocarpaceae,196228,Rhodophyta,Florideophyceae,Gigartinales,Phacelocarpaceae,phacelocarpacean red algae,Sessile,Photoautotroph,0.85,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=196228,,Benthic red seaweeds carrying out photosynthesis.,GPT-5 Pro,9/25/25
Phyllophoraceae,576056,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,phyllophoracean red algae,Sessile,Photoautotroph,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=576056,https://www.algaebase.org/search/taxonomy/?name=Phyllophoraceae,Benthic red macroalgae; photosynthetic.,GPT-5 Pro,9/25/25
Halymeniaceae,143698,Rhodophyta,Florideophyceae,Halymeniales,Kallymeniaceae,red algae (Halymenia family),Sessile,Photoautotroph,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=143698,,Accepted family is Kallymeniaceae on WoRMS; corrected evidence URL to family-level record.,GPT-5 Pro,9/25/25
Hapalidiales,1306465,Rhodophyta,Florideophyceae,Hapalidiales,Hapalidiales,crustose coralline red algae,Sessile,Photoautotroph,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1306465,https://www.algaebase.org/search/taxonomy/?name=Hapalidiales,Encrusting coralline algae; photosynthetic primary producers on hard substrata.,GPT-5 Pro,9/26/25
Hildenbrandiaceae,143750,Rhodophyta,Florideophyceae,Hildenbrandiales,Hildenbrandiaceae,hildenbrandiid red algae,Sessile,Photoautotroph,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=143750,,Encrusting red algae performing photosynthesis.,GPT-5 Pro,9/25/25
Rhodophyta_incertae_sedis_EXT,369193,Rhodophyta,Florideophyceae,,Rhodophyta_incertae_sedis_EXT,uncertain red algal family placement,Sessile,Photoautotroph,0.7,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=369193,,"Higher-rank/uncertain placement, not a family; no traits assigned.",GPT-5 Pro,9/25/25
Schizymeniaceae,143742,Rhodophyta,Florideophyceae,Nemastomatales,Schizymeniaceae,schizymeniacean red algae,Sessile,Photoautotroph,0.9,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=143742,,Benthic red algae; photosynthetic.,GPT-5 Pro,9/25/25
Peyssonneliaceae,143707,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,peyssonneliacean red algae,Sessile,Photoautotroph,0.95,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=143707,https://www.algaebase.org/search/taxonomy/?name=Peyssonneliaceae,Crustose red algae; photosynthetic encrusters.,GPT-5 Pro,9/25/25
Fryeellaceae,493899,Rhodophyta,Florideophyceae,Rhodymeniales,Fryeellaceae,Fryeella red algae,Sessile,Photoautotroph,0.75,marinespecies.org,https://www.marinespecies.org/aphia.php?p=taxdetails&id=493899,https://www.marinespecies.org/aphia.php?p=taxdetails&id=15241,Family of red algae (Rhodymeniales; primary producers; family-level AphiaID not located at time of curation.,GPT-5 Pro,9/24/25
